open,high,low,close,pre_close,change,pct_chg,vol,amount,mtm_5,mtm_10,mtm_20,ma_5,ma_10,ma_20,ema_5,ema_10,ema_20,tr,atr,u,d,au,ad,rs,rsi,ma_12,ma_26,ema_12,ema_26,dif,dif_ma_9,dea,volume_change_rate
1.55,1.55,1.477,1.5,,-0.006,-0.4,890,133210.0,,,,,,,,,,0.0729999999999999,,,,,,,,,,,,,,,
1.505,1.549,1.48,1.548,1.5,0.048,3.2,4417,671081.0,,,,,,,,,,0.0689999999999999,,0.048,0.0,,,,,,,,,,,,3.962921348314607
1.548,1.557,1.501,1.535,1.548,-0.013,-0.84,3850,591206.0,,,,,,,,,,0.056,,0.0,0.0130000000000001,,,,,,,,,,,,-0.1283676703645008
1.526,1.54,1.52,1.532,1.535,-0.003,-0.2,3915,598739.0,,,,,,,,,,0.02,,0.0,0.0029999999999998,,,,,,,,,,,,0.0168831168831169
1.525,1.61,1.525,1.553,1.532,0.021,1.37,10504,1660040.0,,,,1.5336,,,1.534703703703704,,,0.0850000000000001,,0.0209999999999999,0.0,,,,,,,,,,,,1.68301404853129
1.57,1.57,1.54,1.55,1.553,-0.003,-0.19,1655,256746.0,0.05,,,1.5436,,,1.5398024691358028,,,0.03,,0.0,0.0029999999999998,,,,,,,,,,,,-0.8424409748667174
1.513,1.597,1.513,1.566,1.55,0.016,1.03,911,144200.0,0.018,,,1.5472,,,1.5485349794238688,,,0.084,,0.016,0.0,,,,,,,,,,,,-0.4495468277945619
1.56,1.61,1.56,1.6,1.566,0.034,2.17,606,96867.0,0.0650000000000001,,,1.5602,,,1.5656899862825795,,,0.05,,0.034,0.0,,,,,,,,,,,,-0.3347969264544457
1.6,1.6,1.56,1.569,1.6,-0.031,-1.94,445,69864.0,0.0369999999999999,,,1.5676,,,1.5667933241883865,,,0.04,,0.0,0.0310000000000001,,,,,,,,,,,,-0.2656765676567657
1.559,1.61,1.559,1.609,1.569,0.04,2.55,1151,183617.0,0.056,,,1.5788,1.5562,,1.5808622161255912,1.561493308178735,,0.0510000000000001,,0.04,0.0,,,,,,,,,,,,1.5865168539325842
1.609,1.632,1.576,1.59,1.609,-0.019,-1.18,2691,427042.0,0.04,0.09,,1.5868,1.5652,,1.5839081440837277,1.5666763430553283,,0.0559999999999998,,0.0,0.0189999999999999,,,,,,,,,,,,1.3379669852302345
1.58,1.636,1.58,1.628,1.59,0.038,2.39,1297,211230.0,0.0619999999999998,0.0799999999999998,,1.5992000000000002,1.5732,,1.5986054293891518,1.5778260988634505,,0.0559999999999998,,0.0379999999999998,0.0,,,,,1.5650000000000002,,1.5713724219116445,,,,,-0.5180230397621701
1.64,1.673,1.64,1.673,1.628,0.045,2.76,1377,228879.0,0.0729999999999999,0.1380000000000001,,1.6138,1.587,,1.623403619592768,1.5951304445246413,,0.0450000000000001,,0.0450000000000001,0.0,,,,,1.5794166666666667,,1.5870074339252376,,,,,0.061680801850424
1.673,1.7,1.65,1.678,1.673,0.005,0.3,2513,422458.0,0.1089999999999999,0.1459999999999999,,1.6355999999999995,1.6016,,1.6416024130618454,1.6101976364292518,,0.05,0.0546428571428571,0.0049999999999998,0.0,,,,,1.5902500000000002,,1.6010062902444318,,,,,0.8249818445896877
1.67,1.675,1.66,1.66,1.678,-0.018,-1.07,1162,194294.0,0.0509999999999999,0.1069999999999999,,1.6458,1.6123,,1.6477349420412304,1.6192526116239332,,0.018,0.0507142857142857,0.0,0.018,0.0283574515427515,0.0043005818074044,6.593863996245263,86.83147340412677,1.600666666666667,,1.610082245591442,,,,,-0.5376044568245125
1.68,1.697,1.68,1.697,1.66,0.037,2.23,1406,237412.0,0.1069999999999999,0.147,,1.6672,1.627,,1.664156628027487,1.6333885004195818,,0.0370000000000001,0.0484285714285714,0.0370000000000001,0.0,0.028974776432555,0.0039933973925898,7.255670694411902,87.88711375470827,1.6144166666666668,,1.623454207808143,,,,,0.2099827882960412
1.69,1.717,1.69,1.717,1.697,0.02,1.18,850,144201.0,0.0890000000000001,0.151,,1.685,1.6421,,1.6817710853516583,1.6485905912523853,,0.0270000000000001,0.0463571428571429,0.02,0.0,0.0283337209730868,0.0037081547216905,7.640921994799966,88.42716089091196,1.628083333333333,,1.637845868145352,,,,,-0.3954480796586059
1.709,1.727,1.664,1.716,1.717,-0.001,-0.06,824,140661.0,0.0429999999999999,0.1159999999999998,,1.6936,1.6537,,1.6931807235677725,1.6608468473883151,,0.0630000000000001,0.0494285714285714,0.0,0.0010000000000001,0.0263098837607234,0.0035147150987126,7.4856376752584834,88.21538182197321,1.6419166666666667,,1.6498695807383748,,,,,-0.0305882352941176
1.71,1.71,1.68,1.7,1.716,-0.016,-0.93,249,42454.0,0.022,0.131,,1.698,1.6667999999999998,,1.6954538157118484,1.6679656024086214,,0.036,0.0459285714285714,0.0,0.016,0.0244306063492432,0.0044065211630903,5.544193581521292,84.71927843296567,1.6530833333333332,,1.657581952932471,,,,,-0.6978155339805825
1.68,1.7,1.67,1.672,1.7,-0.028,-1.65,790,134113.0,0.012,0.0629999999999999,,1.7003999999999997,1.6731000000000005,1.61465,1.6876358771412323,1.6686991292434177,1.6288564558856873,0.03,0.0459285714285714,0.0,0.028,0.022685563038583,0.006091769651441,3.723969279307306,78.83136106789767,1.6590833333333332,,1.659800114019783,,,,,2.1726907630522088
1.67,1.68,1.66,1.66,1.672,-0.012,-0.72,612,102113.0,-0.0370000000000001,0.0699999999999998,0.1599999999999999,1.693,1.6801,1.62265,1.678423918094155,1.6671174693809778,1.631822507706098,0.02,0.0413571428571429,0.0,0.012,0.0210651656786842,0.0065137861049095,3.2339357386646594,76.38131370611238,1.6666666666666667,,1.659830865709047,,,,,-0.2253164556962025
1.66,1.71,1.66,1.69,1.66,0.03,1.81,1968,334088.0,-0.0270000000000001,0.062,0.1419999999999999,1.6875999999999998,1.6863,1.62975,1.68228261206277,1.6712779294935274,1.637363221257898,0.05,0.0413571428571429,0.03,0.0,0.0217033681302067,0.0060485156688445,3.588213921970827,78.20502668344508,1.6734166666666666,,1.6644722709845785,,,,,2.215686274509804
1.715,1.715,1.69,1.69,1.69,0.0,0.0,2041,345181.0,-0.026,0.0169999999999999,0.155,1.6824,1.688,1.6375,1.6848550747085134,1.674681942312886,1.642376247804765,0.0250000000000001,0.0402857142857143,0.0,-0.0,0.0201531275494777,0.0056164788353556,3.588213921970828,78.20502668344507,1.68175,,1.6683996139100277,,,,,0.0370934959349593
1.748,1.763,1.657,1.713,1.69,0.023,1.36,5450,946213.0,0.0130000000000001,0.0350000000000001,0.181,1.685,1.6915,1.6465500000000002,1.6942367164723424,1.681648861892361,1.6491023194424064,0.1059999999999998,0.0442142857142857,0.0230000000000001,0.0,0.0203564755816578,0.0052153017756874,3.903221032492368,79.60524330081674,1.6888333333333332,,1.6752612117700234,,,,,1.6702596766291036
