open,high,low,close,pre_close,change,pct_chg,vol,amount,mtm_5,mtm_10,mtm_20,ma_5,ma_10,ma_20,ema_5,ema_10,ema_20,tr,atr,u,d,au,ad,rs,rsi,ma_12,ma_26,ema_12,ema_26,dif,dif_ma_9,dea,volume_change_rate
1.393,1.42,1.393,1.413,,0.019,1.36,112002,15666959.0,,,,,,,,,,0.0269999999999999,,,,,,,,,,,,,,,
1.423,1.435,1.405,1.435,1.413,0.022,1.56,239,34011.0,,,,,,,,,,0.03,,0.022,0.0,,,,,,,,,,,,-0.9978661095337584
1.428,1.43,1.428,1.43,1.435,-0.005,-0.35,120,17140.0,,,,,,,,,,0.0070000000000001,,0.0,0.0050000000000001,,,,,,,,,,,,-0.497907949790795
1.432,1.435,1.429,1.435,1.43,0.005,0.35,235,33633.0,,,,,,,,,,0.006,,0.0050000000000001,0.0,,,,,,,,,,,,0.9583333333333331
1.433,1.437,1.418,1.418,1.435,-0.017,-1.18,954,136753.0,,,,1.4262,,,1.4242469135802471,,,0.0190000000000001,,0.0,0.0170000000000001,,,,,,,,,,,,3.0595744680851062
1.395,1.395,1.39,1.39,1.418,-0.028,-1.97,101,14069.0,-0.0230000000000001,,,1.4216,,,1.4128312757201646,,,0.028,,0.0,0.028,,,,,,,,,,,,-0.8941299790356394
1.411,1.411,1.402,1.411,1.39,0.021,1.51,151,21261.0,-0.024,,,1.4167999999999998,,,1.41222085048011,,,0.0210000000000001,,0.0210000000000001,0.0,,,,,,,,,,,,0.495049504950495
1.408,1.417,1.4,1.4,1.411,-0.011,-0.78,2893,407452.0,-0.03,,,1.4108,,,1.4081472336534069,,,0.0170000000000001,,0.0,0.0110000000000001,,,,,,,,,,,,18.158940397350992
1.411,1.425,1.411,1.425,1.4,0.025,1.79,213,30260.0,-0.01,,,1.4087999999999998,,,1.4137648224356043,,,0.0250000000000001,,0.0250000000000001,0.0,,,,,,,,,,,,-0.926374006221915
1.43,1.444,1.43,1.444,1.425,0.019,1.33,211,30302.0,0.026,,,1.414,1.4201,,1.4238432149570697,1.4198612319076247,,0.0189999999999999,,0.0189999999999999,0.0,,,,,,,,,,,,-0.0093896713615023
1.443,1.443,1.379,1.379,1.444,-0.065,-4.5,1193,167830.0,-0.0109999999999998,-0.034,,1.4118,1.4167,,1.4088954766380466,1.4124319170153292,,0.0649999999999999,,0.0,0.0649999999999999,,,,,,,,,,,,4.654028436018957
1.36,1.431,1.36,1.431,1.379,0.052,3.77,491,69300.0,0.02,-0.004,,1.4158,1.4163,,1.4162636510920312,1.415807932103451,,0.0709999999999999,,0.052,0.0,,,,,1.4175833333333332,,1.41576553262429,,,,,-0.5884325230511316
1.41,1.468,1.41,1.465,1.431,0.034,2.38,4857,707988.0,0.0650000000000001,0.0350000000000001,,1.4288,1.4198,,1.4325091007280208,1.424751944448278,,0.058,,0.034,0.0,,,,,1.4219166666666665,,1.4233400660667068,,,,,8.892057026476579
1.465,1.488,1.465,1.484,1.465,0.019,1.3,995,146850.0,0.0589999999999999,0.0489999999999999,,1.4406,1.4247,,1.4496727338186806,1.4355243181849544,,0.0229999999999999,0.0297142857142857,0.0189999999999999,0.0,,,,,1.426,,1.4326723635949057,,,,,-0.7951410335598106
1.487,1.487,1.471,1.471,1.484,-0.013,-0.88,1359,201126.0,0.0270000000000001,0.0530000000000001,,1.4460000000000002,1.4300000000000002,,1.4567818225457871,1.4419744421513263,,0.016,0.0289285714285714,0.0,0.0129999999999999,0.0177919339421894,0.0066000984560296,2.695707353567628,72.94158047891275,1.4294166666666666,,1.4385689230418433,,,,,0.3658291457286431
1.486,1.503,1.486,1.503,1.471,0.032,2.18,783,117179.0,0.1239999999999998,0.1129999999999999,,1.4708,1.4412999999999998,,1.4721878816971914,1.4530699981238124,,0.0319999999999998,0.0290714285714285,0.0319999999999998,0.0,0.0188067958034616,0.0061286628520275,3.068662162944701,75.42189643791296,1.4350833333333333,,1.4484813964200214,,,,,-0.423841059602649
1.511,1.511,1.485,1.508,1.503,0.005,0.33,1362,204348.0,0.0769999999999999,0.0969999999999999,,1.4862,1.451,,1.4841252544647945,1.46305727119221,,0.0259999999999998,0.0304285714285714,0.0050000000000001,0.0,0.0178205961032143,0.0056909012197398,3.131418981830268,75.79524118957819,1.442583333333333,,1.457638104663095,,,,,0.7394636015325671
