open,high,low,close,pre_close,change,pct_chg,vol,amount,mtm_5,mtm_10,mtm_20,ma_5,ma_10,ma_20,ema_5,ema_10,ema_20,tr,atr,u,d,au,ad,rs,rsi,ma_12,ma_26,ema_12,ema_26,dif,dif_ma_9,dea,volume_change_rate
0.858,0.929,0.763,0.764,,-0.084,-9.91,435610,33940801.0,,,,,,,,,,0.16600000000000004,,,,,,,,,,,,,,,
0.741,0.772,0.689,0.7,0.764,-0.064,-8.38,230983,16724589.0,,,,,,,,,,0.08300000000000007,,0.0,0.06400000000000006,,,,,,,,,,,,-0.4697481692339478
0.635,0.685,0.63,0.63,0.7,-0.07,-10.0,139040,8782750.0,,,,,,,,,,0.06999999999999995,,0.0,0.06999999999999995,,,,,,,,,,,,-0.3980509388136789
0.568,0.693,0.568,0.693,0.63,0.063,10.0,149083,9773304.0,,,,,,,,,,0.125,,0.06299999999999994,0.0,,,,,,,,,,,,0.07223101265822796
0.75,0.762,0.695,0.762,0.693,0.069,9.96,60799,4593726.0,,,,0.7098,,,0.7213827160493829,,,0.06900000000000006,,0.06900000000000006,0.0,,,,,,,,,,,,-0.5921801949249748
0.8,0.838,0.781,0.838,0.762,0.076,9.97,72771,5946452.0,0.07399999999999995,,,0.7246,,,0.7602551440329219,,,0.07599999999999996,,0.07599999999999996,0.0,,,,,,,,,,,,0.19691113340679944
0.838,0.872,0.827,0.85,0.838,0.012,1.43,155088,13258598.0,0.15000000000000002,,,0.7545999999999999,,,0.790170096021948,,,0.04500000000000004,,0.01200000000000001,0.0,,,,,,,,,,,,1.1311786288494043
0.84,0.84,0.77,0.798,0.85,-0.052,-6.12,148954,12157400.0,0.16800000000000004,,,0.7882,,,0.7927800640146321,,,0.07999999999999996,,0.0,0.051999999999999935,,,,,,,,,,,,-0.039551738367894385
0.798,0.835,0.751,0.83,0.798,0.032,4.01,51289,4171826.0,0.137,,,0.8156000000000001,,,0.8051867093430881,,,0.08399999999999996,,0.03199999999999992,0.0,,,,,,,,,,,,-0.6556722209541201
0.83,0.891,0.802,0.863,0.83,0.033,3.98,71788,6154157.0,0.10099999999999998,,,0.8358000000000001,0.7727999999999999,,0.8244578062287254,0.7982274303115571,,0.08899999999999997,,0.03300000000000003,0.0,,,,,,,,,,,,0.3996763438554076
