ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,mtm_5,mtm_10,mtm_20,ma_5,ma_10,ma_20,ema_5,ema_10,ema_20,tr,atr,u,d,au,ad,rs,rsi,ma_12,ma_26,ema_12,ema_26,dif,dif_ma_9,dea,macd,volume_change_rate
603336.SH,20250827,9.2,9.27,9.01,9.1,9.16,-0.06,-0.655,200203.97,182360.921,-0.20000000000000107,1.0299999999999994,1.83,9.394000000000002,8.995999999999999,8.359,9.193204807008435,8.981997300371436,8.509048023939577,0.2599999999999998,0.412142857142857,0.0,0.0600000000000005,0.1398167790907347,0.0734761635406568,1.9028862198741425,65.55152616200866,8.8525,8.135384615384615,8.880688909616016,8.273652809315744,0.607036100300272,0.5487954911897716,0.5599068448386914,0.09425851092316129,-0.1141575218813576
603336.SH,20250828,8.9,8.9,8.45,8.77,9.1,-0.33,-3.6264,339153.85,292800.667,-1.120000000000001,0.7699999999999996,1.4799999999999995,9.169999999999998,9.072999999999999,8.433000000000002,9.052136538005623,8.943452336667537,8.53390059308819,0.6500000000000004,0.41285714285714276,0.0,0.33000000000000007,0.12982986629853938,0.09179929471632417,1.4142795617301451,58.5797761016802,8.899999999999999,8.202692307692308,8.863659846598168,8.310419267884948,0.5532405787132202,0.5673377291662987,0.5585735916135972,-0.010666025800754042,0.6940415816929104
603336.SH,20250829,8.76,8.85,8.62,8.67,8.77,-0.1,-1.1403,209746.0,182524.82,-0.8200000000000003,0.4900000000000002,1.2199999999999998,9.006,9.122,8.494,8.924757692003748,8.893733730000712,8.546862441365505,0.23000000000000043,0.4064285714285713,0.0,0.09999999999999964,0.12055630442007227,0.09238505937944384,1.3049329104711997,56.61478928705266,8.95,8.239230769230769,8.833866024044603,8.337054877671248,0.49681114637335533,0.5783247126236957,0.5462211025655489,-0.09881991238438714,-0.38156090517622016
603336.SH,20250901,8.67,9.09,8.58,9.03,8.67,0.36,4.1522,287759.15,257364.619,-0.3000000000000007,0.6899999999999995,1.629999999999999,8.946,9.191,8.5755,8.959838461335831,8.918509415455127,8.592875542187837,0.5099999999999998,0.415,0.35999999999999943,0.0,0.1376594255329242,0.08578612656662643,1.6046816780567659,61.607592650398104,9.035833333333333,8.297307692307692,8.864040481883894,8.388384145991896,0.47565633589199763,0.5791012540616837,0.5321081492308386,-0.11290362667768195,0.37194106204647537
603336.SH,20250902,9.07,9.08,8.78,8.98,9.03,-0.05,-0.5537,198268.88,177091.84,-0.17999999999999972,-0.1899999999999995,1.4200000000000008,8.91,9.172,8.6465,8.966558974223888,8.929689521736012,8.629744538169948,0.3000000000000007,0.4171428571428572,0.0,0.049999999999998934,0.12782660942342963,0.08322997466901018,1.5358242019389265,60.565089676351135,9.102500000000001,8.356538461538461,8.88188040774791,8.43220754258509,0.449672865162821,0.570273870368363,0.5156210924172351,-0.13189645450882814,-0.31099018050338284
603336.SH,20250903,8.9,9.19,8.88,8.93,8.98,-0.05,-0.5568,175316.91,158197.169,-0.16999999999999993,-0.370000000000001,1.3899999999999997,8.876000000000001,9.135,8.716,8.954372649482593,8.929745972329464,8.658340296439476,0.3099999999999987,0.4285714285714285,0.0,0.05000000000000071,0.11869613732175609,0.08085640504979522,1.467986824898502,59.48114512154553,9.151666666666669,8.416538461538462,8.88928342194054,8.469081057949158,0.42020236399138255,0.5483499596452764,0.4965373467320646,-0.15266996548136413,-0.11576183816643339
603336.SH,20250904,8.98,9.31,8.92,9.2,8.93,0.27,3.0235,288870.37,264208.068,0.4299999999999997,-0.6900000000000013,1.629999999999999,8.962,9.066,8.7975,9.036248432988396,8.97888306826956,8.709926934873812,0.39000000000000057,0.44,0.2699999999999996,0.0,0.12950355608448777,0.07508094754623841,1.7248524468172612,63.30076510498611,9.154166666666667,8.49076923076923,8.937085972411227,8.523223201804775,0.4138627706064515,0.5223536704439885,0.48000243150694205,-0.13227932180098112,0.6477039778992225
603336.SH,20250905,9.22,9.47,8.91,9.47,9.2,0.27,2.9348,265803.65,246884.85,0.8000000000000007,-0.019999999999999574,1.4700000000000006,9.122,9.064,8.870999999999999,9.180832288658932,9.068177055856912,8.782314845838211,0.5600000000000005,0.4628571428571429,0.27000000000000135,0.0,0.1395390163641673,0.0697180227215071,2.0014769627297726,66.68306928831052,9.168333333333333,8.574615384615385,9.019072745886422,8.593354816485903,0.4257179294005198,0.4972743580320949,0.4691455310856576,-0.08685520337027564,-0.0798514572470689
603336.SH,20250908,9.47,10.42,9.47,10.42,9.47,0.95,10.0317,287914.57,293295.625,1.3900000000000006,1.0899999999999999,2.2799999999999994,9.4,9.173,8.985,9.59388819243929,9.31396304570111,8.938284860520286,0.9499999999999993,0.4714285714285714,0.9499999999999993,0.0,0.19742908662386957,0.06473816395568516,3.049655327868343,75.30654045744727,9.2125,8.688846153846153,9.23460001575005,8.728661867116577,0.505938148633474,0.48312647100816597,0.47650405459522094,0.05886818807650607,0.08318516318342499
603336.SH,20250909,10.45,10.76,10.0,10.07,10.42,-0.35,-3.3589,582083.99,598601.417,1.0899999999999999,0.9100000000000001,1.870000000000001,9.618,9.264,9.0785,9.75259212829286,9.45142431011909,9.046067254756448,0.7599999999999998,0.49071428571428566,0.0,0.34999999999999964,0.18332700900787888,0.0851140093874219,2.1538993442714123,68.29321766985522,9.260833333333332,8.79153846153846,9.363123090250042,8.828020247330164,0.5351028429198781,0.4751338868547889,0.4882238122601524,0.09375806131945141,1.0217246733987793
