ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,mtm_5,mtm_10,mtm_20,ma_5,ma_10,ma_20,ema_5,ema_10,ema_20,tr,atr,u,d,au,ad,rs,rsi,ma_12,ma_26,ema_12,ema_26,dif,dif_ma_9,dea,macd,volume_change_rate
000007.SZ,20250205,7.0,7.03,6.9,7.0,6.95,0.05,0.7194,38044.0,26474.93,,,,,,,,,,,,,,,,,,,,,,,,,,
000007.SZ,20250206,7.02,7.12,6.94,7.0,7.0,0.0,0.0,55139.0,38602.576,,,,,,,,,,0.17999999999999972,,0.0,-0.0,,,,,,,,,,,,,0.44934812322573864
000007.SZ,20250207,7.01,7.1,6.86,6.95,7.0,-0.05,-0.7143,83418.72,58293.735,,,,,,,,,,0.23999999999999932,,0.0,0.04999999999999982,,,,,,,,,,,,,0.5128805382759934
000007.SZ,20250210,7.0,7.02,6.86,6.91,6.95,-0.04,-0.5755,67229.0,46460.423,,,,,,,,,,0.15999999999999925,,0.0,0.040000000000000036,,,,,,,,,,,,,-0.19407778014335392
000007.SZ,20250211,6.9,6.9,6.69,6.73,6.91,-0.18,-2.6049,66523.0,44914.83,,,,6.918000000000001,,,6.918000000000001,,,0.21999999999999975,,0.0,0.17999999999999972,,,,,,,,,,,,,-0.010501420517931249
000007.SZ,20250212,6.73,6.76,6.59,6.72,6.73,-0.01,-0.1486,57191.8,38186.853,-0.28000000000000025,,,6.862,,,6.852,,,0.16999999999999993,,0.0,0.010000000000000675,,,,,,,,,,,,,-0.14027028245869846
000007.SZ,20250213,6.7,6.79,6.68,6.71,6.72,-0.01,-0.1488,40714.0,27374.224,-0.29000000000000004,,,6.803999999999999,,,6.804666666666667,,,0.11000000000000032,,0.0,0.009999999999999787,,,,,,,,,,,,,-0.2881147297339829
000007.SZ,20250214,6.71,6.71,6.6,6.67,6.71,-0.04,-0.5961,45372.0,30120.355,-0.28000000000000025,,,6.748,,,6.759777777777778,,,0.11000000000000032,,0.0,0.040000000000000036,,,,,,,,,,,,,0.11440782040575723
000007.SZ,20250217,6.69,6.69,6.55,6.66,6.67,-0.01,-0.1499,40847.0,27039.631,-0.25,,,6.697999999999999,,,6.726518518518519,,,0.14000000000000057,,0.0,0.009999999999999787,,,,,,,,,,,,,-0.0997311116988451
000007.SZ,20250218,6.64,6.69,6.52,6.55,6.66,-0.11,-1.6517,45332.0,29936.632,-0.1800000000000006,,,6.662000000000001,6.789999999999999,,6.66767901234568,6.789999999999999,,0.17000000000000082,,0.0,0.11000000000000032,,,,,,,,,,,,,0.10979998531103875
000007.SZ,20250219,6.57,6.59,6.48,6.57,6.55,0.02,0.3053,34260.0,22407.098,-0.14999999999999947,-0.4299999999999997,,6.632,6.747,,6.635119341563787,6.749999999999999,,0.10999999999999943,,0.020000000000000462,0.0,,,,,,,,,,,,,-0.24424247771993293
000007.SZ,20250220,6.58,6.66,6.55,6.59,6.57,0.02,0.3044,38783.0,25642.858,-0.1200000000000001,-0.41000000000000014,,6.608,6.706,,6.620079561042525,6.72090909090909,,0.11000000000000032,,0.019999999999999574,0.0,,,,,6.755,,6.755,,,,,,0.13201984821949797
000007.SZ,20250221,6.64,6.64,6.46,6.49,6.59,-0.1,-1.5175,41951.02,27251.838,-0.17999999999999972,-0.45999999999999996,,6.572,6.659999999999999,,6.576719707361684,6.678925619834709,,0.17999999999999972,,0.0,0.09999999999999964,,,,,6.7124999999999995,,6.714230769230769,,,,,,0.0816857901657942
000007.SZ,20250224,6.48,6.75,6.44,6.61,6.49,0.12,1.849,74180.5,49316.403,-0.04999999999999982,-0.2999999999999998,,6.562,6.630000000000001,,6.587813138241123,6.666393688955671,,0.3099999999999996,,0.1200000000000001,0.0,,,,,6.68,,6.698195266272188,,,,,,0.768264514188213
000007.SZ,20250225,6.61,6.61,6.43,6.45,6.61,-0.16,-2.4206,51840.16,33590.6,-0.09999999999999964,-0.28000000000000025,,6.542,6.601999999999999,,6.541875425494082,6.627049381872822,,0.1800000000000006,0.17071428571428568,0.0,0.16000000000000014,0.011428571428571439,0.05071428571428571,0.22535211267605657,18.390804597701166,6.638333333333333,,6.66001137915339,,,,,,-0.3011618956464299
000007.SZ,20250226,6.45,6.56,6.44,6.52,6.45,0.07,1.0853,38121.01,24856.288,-0.05000000000000071,-0.20000000000000018,,6.531999999999999,6.582000000000001,,6.534583616996055,6.607585857895945,,0.11999999999999922,0.16642857142857137,0.0699999999999994,0.0,0.01561224489795915,0.04709183673469387,0.33152762730227453,24.898291293734705,6.605833333333334,,6.638471166975945,,,,,,-0.264643280421974
000007.SZ,20250227,6.51,6.56,6.42,6.49,6.52,-0.03,-0.4601,38845.5,25196.114,-0.09999999999999964,-0.21999999999999975,,6.5120000000000005,6.56,,6.5197224113307035,6.586206611005773,,0.13999999999999968,0.15928571428571425,0.0,0.02999999999999936,0.014497084548104926,0.045870991253644265,0.3160403591006591,24.014488379112567,6.5858333333333325,,6.615629448979646,,,,,,0.019005005376300312
000007.SZ,20250228,6.48,6.48,6.24,6.24,6.49,-0.25,-3.8521,58378.66,37094.171,-0.25,-0.4299999999999997,,6.462000000000001,6.517,,6.426481607553803,6.523259954459268,,0.25,0.16571428571428573,0.0,0.25,0.013461578508954575,0.06045163473552682,0.22268344880743715,18.212682033492385,6.545833333333333,,6.557840302982777,,,,,,0.5028422854642108
000007.SZ,20250303,6.28,6.48,6.28,6.33,6.24,0.09,1.4423,57861.0,36825.115,-0.28000000000000025,-0.33000000000000007,,6.406000000000001,6.484,,6.394321071702535,6.488121780921219,,0.2400000000000002,0.1671428571428572,0.08999999999999986,0.0,0.01892860861545781,0.05613366082584633,0.33720602463793475,25.21720800123059,6.514166666666665,,6.522787948677734,,,,,,-0.008867281297652317
000007.SZ,20250304,6.35,6.47,6.32,6.46,6.33,0.13,2.0537,40361.5,25860.966,0.009999999999999787,-0.08999999999999986,,6.4079999999999995,6.475,6.6325,6.416214047801691,6.4830087298446335,6.6325,0.14999999999999947,0.16571428571428573,0.1299999999999999,0.0,0.026862279428639387,0.052124113624000164,0.5153522537075979,34.00874301316347,6.496666666666666,,6.513128264265775,,,,,,-0.30244033113841795
000007.SZ,20250305,6.46,6.46,6.3,6.41,6.46,-0.05,-0.774,42018.5,26726.448,-0.10999999999999943,-0.16000000000000014,-0.5899999999999999,6.386000000000001,6.4590000000000005,6.603,6.414142698534461,6.4697344153274265,6.611309523809524,0.16000000000000014,0.1692857142857143,0.0,0.04999999999999982,0.024943545183736572,0.051972391222285856,0.4799383787644686,32.429619074082446,6.475833333333333,,6.497262377455655,,,,,,0.04105397470361607
000007.SZ,20250306,6.41,6.45,6.36,6.43,6.41,0.02,0.312,34301.58,22022.316,-0.0600000000000005,-0.16000000000000014,-0.5700000000000003,6.3740000000000006,6.4430000000000005,6.574499999999999,6.419428465689641,6.462509976176984,6.594041950113379,0.08999999999999986,0.16785714285714284,0.019999999999999574,0.0,0.024590434813469644,0.048260077563551156,0.5095398941513882,33.75464909046568,6.465833333333333,,6.486914319385554,,,,,,-0.1836552946916239
000007.SZ,20250307,6.43,6.46,6.34,6.37,6.43,-0.06,-0.9331,33996.6,21741.314,0.1299999999999999,-0.1200000000000001,-0.5800000000000001,6.4,6.431,6.5455,6.402952310459761,6.445689980508441,6.572704621531152,0.1200000000000001,0.16642857142857137,0.0,0.05999999999999961,0.0228339751839361,0.04909864345186891,0.46506325997214365,31.74356170674748,6.449166666666668,,6.4689275010185465,,,,,,-0.008891135626988704
