open,high,low,close,pre_close,change,pct_chg,vol,amount,mtm_5,mtm_10,mtm_20,ma_5,ma_10,ma_20,ema_5,ema_10,ema_20,tr,atr,u,d,au,ad,rs,rsi,ma_12,ma_26,ema_12,ema_26,dif,dif_ma_9,dea,volume_change_rate
3.948,4.279,3.948,4.002,,-0.01,-0.25,54,22297.0,,,,,,,,,,0.33099999999999996,,,,,,,,,,,,,,,
4.003,4.25,3.636,4.24,4.002,0.238,5.95,4502,1744156.0,,,,,,,,,,0.6139999999999999,,0.23800000000000043,0.0,,,,,,,,,,,,82.37037037037037
4.138,4.195,4.12,4.19,4.24,-0.05,-1.18,2921,1207710.0,,,,,,,,,,0.1200000000000001,,0.0,0.04999999999999982,,,,,,,,,,,,-0.35117725455353177
4.15,4.595,4.023,4.48,4.19,0.29,6.92,7421,3333361.0,,,,,,,,,,0.5720000000000001,,0.29000000000000004,0.0,,,,,,,,,,,,1.5405682985279014
4.205,4.32,4.13,4.24,4.48,-0.24,-5.36,1371,583589.0,,,,4.2304,,,4.238913580246914,,,0.35000000000000053,,0.0,0.2400000000000002,,,,,,,,,,,,-0.8152540088936802
4.101,4.249,4.101,4.235,4.24,-0.005,-0.12,348,144395.0,0.23300000000000054,,,4.277,,,4.237609053497943,,,0.1479999999999997,,0.0,0.004999999999999893,,,,,,,,,,,,-0.7461706783369804
4.243,4.366,4.115,4.29,4.235,0.055,1.3,1691,713829.0,0.04999999999999982,,,4.287000000000001,,,4.2550727023319626,,,0.25099999999999945,,0.054999999999999716,0.0,,,,,,,,,,,,3.859195402298851
4.289,4.346,4.215,4.28,4.29,-0.01,-0.23,431,185157.0,0.08999999999999986,,,4.305000000000001,,,4.263381801554642,,,0.13100000000000023,,0.0,0.009999999999999787,,,,,,,,,,,,-0.7451212300413956
4.297,4.315,4.232,4.3,4.28,0.02,0.47,304,130512.0,-0.1800000000000006,,,4.269,,,4.275587867703095,,,0.08300000000000018,,0.019999999999999574,0.0,,,,,,,,,,,,-0.2946635730858469
4.184,4.43,4.184,4.418,4.3,0.118,2.74,1095,477818.0,0.17799999999999994,,,4.3046,4.2675,,4.32305857846873,4.26248412663536,,0.24599999999999955,,0.11800000000000033,0.0,,,,,,,,,,,,2.601973684210526
4.418,4.498,4.2,4.38,4.418,-0.038,-0.86,2833,1267410.0,0.14499999999999957,0.3780000000000001,,4.3336,4.3053,,4.3420390523124865,4.283850649065294,,0.29800000000000004,,0.0,0.038000000000000256,,,,,,,,,,,,1.5872146118721462
4.395,4.539,4.395,4.539,4.38,0.159,3.63,546,246791.0,0.24899999999999967,0.2989999999999995,,4.3834,4.3352,,4.407692701541658,4.330241440144331,,0.1589999999999998,,0.1589999999999998,0.0,,,,,4.2995,,4.305735415917665,,,,,-0.8072714436992587
4.544,4.65,4.466,4.533,4.539,-0.006,-0.13,355,161858.0,0.2530000000000001,0.34299999999999997,,4.434,4.3695,,4.449461801027772,4.367106632845362,,0.18400000000000016,,0.0,0.005999999999999339,,,,,4.34375,,4.340699198084178,,,,,-0.3498168498168498
4.59,4.951,4.56,4.951,4.533,0.418,9.22,691,325140.0,0.6509999999999998,0.4709999999999992,,4.5642,4.416600000000001,,4.616641200685182,4.4732690632371135,,0.41799999999999926,0.27892857142857136,0.41799999999999926,0.0,,,,,4.4030000000000005,,4.434591629148151,,,,,0.9464788732394367
4.946,4.946,4.65,4.93,4.951,-0.021,-0.42,561,269818.0,0.5119999999999996,0.6899999999999995,,4.6666,4.4856,,4.721094133790121,4.556311051739456,,0.30099999999999927,0.27678571428571414,0.0,0.020999999999999908,0.14570979041408733,0.014133937294478519,10.309214437438424,91.1576528543878,4.464666666666667,,4.510808301586897,,,,,-0.18813314037626627
